0.278921 0.063270 0.154752 0.354316 0.295287 -0.154521 0.150222 -0.023932 -0.016320 0.064921 0.022775 0.229941 0.120331 0.019239 0.070181 0.052759 0.236235 -0.032438 0.049500 -0.135044 -0.403663 0.103346 0.136679 -0.117347 0.358880 -0.229955 0.007235 -0.029596 0.242354 0.232326 0.024499 0.059793 -0.140371 -0.313191 -0.055010 0.024721 0.194526 0.190113 -0.061242 -0.047798 -0.165791 -0.224525 -0.269785 0.308445 -0.080583 -0.069266 -0.198084 0.122932 -0.255180 -0.033637 -0.141586 0.061175 -0.080765 -0.186674 -0.004456
0.348000 -0.098000 0.184000 0.360000 0.202000 -0.132000 0.198000 0.032000 -0.048000 0.040000 -0.002000 0.232000 0.220000 0.050000 0.032000 0.090000 0.196000 -0.088000 -0.024000 -0.002000 -0.310000 0.008000 0.102000 -0.120000 0.186000 -0.174000 -0.050000 0.136000 0.190000 0.236000 -0.018000 0.108000 -0.116000 -0.340000 -0.062000 -0.048000 0.266000 0.116000 -0.108000 -0.052000 0.038000 -0.244000 -0.226000 0.314000 -0.086000 -0.142000 -0.076000 0.104000 -0.292000 0.074000 -0.230000 0.118000 -0.224000 -0.148000 0.028000
0.320457 0.020774 0.162490 0.364180 0.340846 -0.172300 0.190781 -0.005511 -0.013166 0.123720 0.017606 0.163807 0.095741 0.024064 0.081277 0.011271 0.194893 -0.032251 0.060776 -0.057163 -0.375665 0.087412 0.135962 -0.084723 0.232082 -0.259214 -0.010969 0.047840 0.235495 0.242802 -0.009340 0.071257 -0.207398 -0.322244 -0.102211 0.026096 0.182604 0.109867 -0.085342 -0.104213 -0.080908 -0.253978 -0.260968 0.332881 -0.093734 -0.075541 -0.160977 0.147302 -0.248726 -0.018508 -0.179266 0.091992 -0.101396 -0.194450 0.015316
0.322469 0.027459 0.137385 0.353008 0.328752 -0.175327 0.193493 -0.036518 -0.027998 0.083504 0.015329 0.175102 0.101392 0.027070 0.088596 0.004419 0.211210 -0.027513 0.085192 -0.075051 -0.395781 0.117807 0.161633 -0.083421 0.266627 -0.279460 0.001385 0.046758 0.272565 0.254037 -0.003103 0.095837 -0.224075 -0.308342 -0.078013 0.036521 0.184592 0.140998 -0.090378 -0.083400 -0.109766 -0.253797 -0.280899 0.365116 -0.092505 -0.070241 -0.189898 0.170741 -0.266561 -0.012399 -0.176515 0.100912 -0.069333 -0.200879 0.038305
0.302956 -0.037053 0.124782 0.358076 0.318776 -0.167516 0.224382 0.043241 -0.062622 0.144828 0.093699 0.237785 0.166755 -0.014484 0.063859 0.027766 0.166284 -0.002068 0.085258 0.013355 -0.382753 0.086851 0.061788 -0.110870 0.228149 -0.200025 0.008473 0.061443 0.277116 0.243647 -0.042255 0.091352 -0.165214 -0.279743 -0.108488 -0.012663 0.161547 0.087989 -0.077864 -0.135644 -0.074054 -0.233659 -0.303164 0.344790 -0.132818 -0.081017 -0.151610 0.158577 -0.246517 -0.011152 -0.193882 0.137585 -0.114429 -0.157259 0.051634
0.317557 -0.041263 0.144277 0.348964 0.279668 -0.167169 0.199768 0.013817 -0.041362 0.100375 0.058050 0.209659 0.159224 0.026251 0.059611 0.039855 0.185334 -0.036545 0.063422 0.006528 -0.361760 0.067396 0.074836 -0.106621 0.217464 -0.198534 -0.001830 0.077574 0.250525 0.240690 -0.030686 0.084568 -0.152085 -0.300279 -0.087863 -0.017141 0.202099 0.104577 -0.086721 -0.091079 -0.045133 -0.236119 -0.264388 0.325224 -0.105104 -0.094725 -0.127553 0.135666 -0.260058 0.005748 -0.197256 0.127671 -0.147915 -0.152309 0.044614
